index,NDCCode,count,AverageIngredientCost,AverageQuantity,DrugLabel
12061,47781036801.0,15,43.95133333333334,30.0,NIFEDIPINE ER
8506,10702005216.0,15,10.861999999999998,211.53333333333333,HYDROXYZ HCL SYP 10MG/5ML
19565,68220013004.0,15,49.39733333333333,4000.0,COLYTE WITH FLAVOR PAC
12720,50428102194.0,15,27.800666666666665,152.66666666666666,CVS NICOTINE GUM 4MG ORIG
13819,52244030010.0,15,329.8226666666668,118.33333333333333,THEO-24
10520,35573030510.0,15,16.605333333333338,20.0,PHENAZOPYRIDINE HCL
2287,93867575.0,15,29.456000000000003,118.26666666666667,AMOX-CLAV 600-42.9 MG/5 ML SUS
19572,68308010801.0,15,6.0619999999999985,23.2,OXYCODONE TAB 5MG
4832,378672701.0,15,23.090666666666667,70.8,ZONISAMIDE CAP 100MG
15445,59762070301.0,15,39.86666666666667,68.0,MYCOPHENOLATE MOFETIL
1151,74969403.0,15,13377.404666666665,1.2666666666666666,LUPR DEP-PED INJ 30MG
20178,68645045070.0,15,5.144666666666666,48.666666666666664,CYCLOBENZAPR TAB 10MG
18420,66582031554.0,15,524.0653333333333,73.6,VYTORIN TAB 10-80MG
8932,13811068230.0,15,665.9920000000001,34.733333333333334,ARIPIPRAZOLE TAB 15MG
13855,52343003290.0,15,16.174,138.0,GABAPENTIN
20304,68727060001.0,15,767.2046666666664,76.0,LUVOX CR CAP 100MG
8481,10702000701.0,15,9.546000000000003,48.333333333333336,CYCLOBENZAPR TAB 10MG
16438,61570011101.0,15,96.198,30.0,ALTACE
2895,169183402.0,15,42.37533333333333,16.133333333333333,RELION NOVOLIN N 100 UNIT/ML
15002,57664075699.0,15,414.07599999999996,82.2,OLMESA MEDOX TAB 20MG
20709,76439010210.0,15,7.624666666666666,33.0,CEPHALEXIN CAP 500MG
6179,591327230.0,15,296.7593333333333,64.0,FAMCICLOVIR TAB 250MG
2572,143126710.0,15,7.323999999999999,48.0,LISINOPRIL TAB 10MG
18891,67877024760.0,14,134.44214285714284,34.285714285714285,QUETIAPINE TAB 300MG
18927,68001000300.0,14,30.121428571428574,36.285714285714285,NITROFURANTOIN MCR 100 MG CAP
18616,67253010110.0,14,7.715714285714285,34.57142857142857,ACYCLOVIR
11947,47335060313.0,14,5.469999999999999,35.0,ALPRAZOLAM TAB 0.25MG
15868,60505005501.0,14,136.70857142857147,75.0,SELEGILINE HCL
11897,46122004075.0,14,28.490000000000006,90.0,GNP ALLERGY TAB 180MG
283,8104005.0,14,381.8778571428573,55.714285714285715,RAPAMUNE TAB 0.5MG
282,8103006.0,14,826.4692857142857,56.785714285714285,RAPAMUNE
20334,69076047601.0,14,120.70642857142856,92.0,GLYCOPYRROL TAB 2MG
14467,55111016430.0,14,153.4664285714286,46.92857142857143,OLANZAPINE TAB 5MG
14480,55111017910.0,14,43.68714285714286,143.57142857142858,TIZANIDINE HCL
11086,42806005605.0,14,20.82,46.714285714285715,AMLODIPINE TAB 5MG
20426,69097084205.0,14,26.774285714285714,92.71428571428571,QUINAPRIL TAB 20MG
12931,50742013605.0,14,11.20142857142857,34.285714285714285,ALLOPURINOL TAB 300MG
7597,781595210.0,14,52.54,30.0,VALSART/HCTZ TAB 320-25MG
14614,55111059390.0,14,42.65500000000001,34.285714285714285,MONTELUKAST CHW 4MG
3240,185012801.0,14,52.670000000000016,98.57142857142857,BUMETANIDE TAB 0.5MG
1799,93474010.0,14,31.85214285714284,42.857142857142854,CITALOPRAM TAB 10MG
16966,63304062501.0,14,6.132857142857143,51.42857142857143,FUROSEMIDE
9674,17478074102.0,14,899.5000000000001,60.357142857142854,VANCOMYCIN HCL
20410,69097082905.0,14,31.087857142857136,47.142857142857146,QNAPRIL/HCTZ TAB 20-12.5
11903,46287000601.0,14,27.482857142857142,290.5,SPS SUS 15GM/60
18098,65862015905.0,14,6.835,73.85714285714286,ZOLPIDEM TAB 5MG
11073,42806001201.0,14,7.5685714285714285,31.428571428571427,MECLIZINE TAB 12.5MG
15758,60429032605.0,14,10.297142857142859,63.214285714285715,ATORVASTATIN TAB 80MG
5413,487030101.0,14,41.336428571428584,111.42857142857143,ALBUTEROL SULFATE
301,9002901.0,14,137.0285714285714,50.714285714285715,XANAX TAB 0.25MG
8692,13107015505.0,14,6.274999999999997,34.285714285714285,PAROXETINE TAB 20MG
16957,63304061650.0,14,37.09357142857143,26.285714285714285,DOXYCYC MONO CAP 100MG
14548,55111032005.0,14,13.101428571428572,111.42857142857143,GLIMEPIRIDE TAB 1MG
3402,186405001.0,14,307.29785714285714,36.42857142857143,NEXIUM GRA 5MG DR
2495,126008802.0,14,12.538571428571428,60.642857142857146,PREVIDENT GEL 1.1% MIN
4498,378385693.0,14,65.64785714285715,30.0,ESCITALOPRAM OXALATE
1585,93102606.0,14,113.55428571428571,137.14285714285714,NEFAZODONE TAB 250MG
2837,168028802.0,14,34.794285714285714,67.42857142857143,HYDROCORTISONE
15038,57894007102.0,14,6048.381428571428,1.5,SIMPONI INJ 100MG/ML
17821,65162076410.0,14,7.037142857142859,30.0,WARFARIN TAB 3MG
14986,57664053788.0,14,38.46214285714286,68.64285714285714,TRAMADL/APAP TAB 37.5-325
15379,59762003001.0,14,25.57571428571428,30.0,MONTELUKAST TAB 10MG
17814,65162075750.0,14,250.4985714285714,101.14285714285714,DIVALPROEX TAB 500MG ER
2565,143126301.0,14,9.218571428571426,70.71428571428571,LISINOPRIL-HYDROCHLOROTHIAZIDE
2763,168005860.0,14,75.56785714285715,60.0,FLUOCIN ACET CRE 0.01%
9330,16714044401.0,14,49.537142857142875,120.0,ENALAPRIL TAB 10MG
12301,49884034701.0,14,79.985,60.0,PIMOZIDE
20667,76282030205.0,14,13.72142857142857,30.0,ALFUZOSIN TAB 10MG
12050,47781029803.0,14,26.988571428571426,47.142857142857146,NITROGLYCER DIS 0.4MG/HR
17075,63402020430.0,14,1473.8871428571426,64.28571428571429,APTIOM TAB 400MG
18040,65862006499.0,14,9.324285714285717,120.21428571428571,METOPROL TAR TAB 100MG
14906,57664016618.0,14,4.060714285714286,75.0,METOPROLOL TARTRATE
11292,43386066024.0,14,57.64785714285715,49.285714285714285,TRIMETHOBENZAMIDE HCL
2768,168006460.0,14,42.659285714285716,60.0,FLUOCINOLONE ACETONIDE
12083,48102010101.0,14,640.0214285714285,113.57142857142857,METHAZOLAMIDE
11274,43386045011.0,14,477.11928571428564,276.42857142857144,NITROFURANTN SUS 25MG/5ML
11956,47335060688.0,14,20.650000000000002,69.64285714285714,ALPRAZOLAM TAB 2MG
3327,185084201.0,14,35.31071428571429,59.07142857142857,AMPHET/DEXTR TAB 10MG
17198,64011012408.0,14,92.35500000000002,5.071428571428571,CLINDESSE CRE 2%
5055,406112201.0,14,11.455714285714285,81.42857142857143,METHYLIN
15147,59011033630.0,14,268.4871428571428,30.0,RYZOLT
17871,65580064371.0,14,31.847857142857148,32.714285714285715,METOLAZONE TAB 2.5MG
20856,94046000106.0,14,9.428571428571427,100.0,ADVOCATE MIS LANCETS
18727,67457046799.0,14,18.711428571428566,10.142857142857142,METHOTREXATE INJ 50MG/2ML
17168,63739050010.0,14,3.954285714285715,30.071428571428573,LORAZEPAM
9170,16714010102.0,14,68.565,102.85714285714286,GEMFIBROZIL
20835,89157020350.0,14,179.03571428571428,85.71428571428571,GMATE TEST STRIPS
3307,185070101.0,14,16.364285714285714,66.42857142857143,BISOPROLOL-HYDROCHLOROTHIAZIDE
5117,406993103.0,14,379.3000000000001,30.0,IMIPRAMINE PAMOATE
2586,143134805.0,14,12.023571428571428,62.857142857142854,NAPROXEN
9230,16714032101.0,14,285.6592857142858,98.57142857142857,LEFLUNOMIDE TAB 10MG
74,2879901.0,14,729.9500000000002,24.642857142857142,HUMALOG KWIKPEN
9247,16714035103.0,14,8.242857142857144,35.714285714285715,FLUOXETINE CAP 10MG
8020,8214035721.0,14,6.989999999999999,100.0,CAREONE
8924,13811067730.0,14,291.2635714285715,62.142857142857146,LEFLUNOMIDE TAB 10MG
5176,409653301.0,14,77.17714285714285,113.5,Multi-Ingredient Compound
14886,57664005613.0,14,27.238571428571426,55.714285714285715,AMLODIPINE TAB 5MG
8795,13668010790.0,14,82.07357142857143,55.714285714285715,RABEPRAZOLE TAB 20MG
17005,63304082905.0,14,13.578571428571431,39.642857142857146,ATORVASTATIN TAB 40MG
7295,781269275.0,14,205.2864285714286,6.785714285714286,TEMOZOLOMIDE CAP 20MG
8789,13668010410.0,14,23.509999999999994,102.0,ISOSORB MONO TAB 30MG ER
1830,93512505.0,14,6.845,66.42857142857143,BENAZEPRIL TAB 10MG
4678,378530093.0,14,62.35285714285714,30.0,NIZATIDINE
8762,13668004905.0,14,59.739285714285714,29.071428571428573,LAMOTRIGINE TAB 200MG
1972,93681773.0,14,562.9157142857143,66.85714285714286,BUDESONIDE SUS 1MG/2ML
5297,456340733.0,14,347.39500000000004,32.857142857142854,NAMENDA XR CAP 7MG
8045,8222095121.0,14,42.60785714285714,100.0,PEN NEEDLES MIS 29GX12MM
1823,93511601.0,14,69.8092857142857,165.0,PENTOXIFYLLINE
3374,186060631.0,14,477.5014285714287,81.42857142857143,PRILOSEC CAP 10MG
17762,65162054510.0,14,74.61,135.0,PRIMIDONE
15612,59762502001.0,14,16.676428571428577,42.857142857142854,QUINAPRIL HCL
3249,185014405.0,14,18.767142857142858,66.64285714285714,AMIODARONE TAB 200MG
9514,16729009416.0,14,352.93571428571425,261.42857142857144,MYCOPHENOLATE MOFETIL
7502,781545201.0,14,73.57785714285716,40.714285714285715,GUANFACINE TAB 2MG ER
17007,63304083005.0,14,12.870714285714286,62.142857142857146,ATORVASTATIN TAB 80MG
20582,70074056412.0,14,210.57999999999998,15946.714285714286,PEDIASURE LIQ W/FIBER
8916,13811064130.0,14,117.85714285714286,30.0,ROPINIROLE TAB 6MG ER
15477,59762141506.0,14,71.71000000000001,31.714285714285715,MIRTAZAPINE TAB 7.5MG
8907,13811058030.0,14,59.455000000000005,34.285714285714285,ZATEAN-PN CAP DHA
14866,57237017130.0,14,155.19428571428574,70.71428571428571,ROSUVASTATIN TAB 40MG
13121,51224000160.0,14,16.246428571428574,23.214285714285715,BENZONATATE
8883,13668048501.0,14,100.32214285714284,45.0,MINOCYCLINE TAB 50MG
20578,70069000510.0,14,25.098571428571432,3.4285714285714284,CYANOCOBALAM INJ 1000MCG
9499,16729006529.0,14,114.67285714285717,123.21428571428571,LEVETIRACETA TAB 500MG
12015,47335093640.0,14,282.41428571428565,1.2857142857142858,LEUPROLIDE INJ 1MG/0.2
18052,65862008205.0,14,27.160000000000007,107.14285714285714,GLYB/METFORM TAB 5-500MG
18867,67877021660.0,14,88.7942857142857,30.857142857142858,CEFUROXIME TAB 500MG
20563,69543026790.0,14,18.73214285714286,30.0,PNV TABS TAB 29-1MG
9485,16729002116.0,14,202.86714285714288,59.357142857142854,PIOGLITAZONE TAB 30MG
9489,16729003001.0,14,7.9371428571428595,94.28571428571429,METHYLDOPA 250 MG TABLET
15511,59762181201.0,14,49.120000000000005,72.85714285714286,PAROXETINE TAB 30MG
8445,10481105005.0,14,10.584999999999999,68.57142857142857,FORMADON SOL
1763,93415079.0,14,4.784285714285715,115.71428571428571,AMOXICILLIN SUS 125/5ML
10417,31722088490.0,14,61.89071428571428,51.42857142857143,ROSUVASTATIN TAB 20MG
19072,68001024804.0,14,33.09142857142857,30.0,MONTELUKAST TAB 10MG
6439,603016921.0,14,1.332142857142857,49.142857142857146,ASPIRIN TAB 325MG EC
17321,64455073130.0,14,458.85285714285726,49.285714285714285,WELLBUTRIN TAB XL 300MG
11667,45802012416.0,14,116.9442857142857,57.0,HYDROCORTISONE-PRAMOXI
19726,68382011305.0,14,6.960714285714286,108.0,RISPERIDONE 0.5 MG TABLET
17543,64764025030.0,14,463.7135714285714,42.857142857142854,NESINA TAB 25MG
10390,31722072930.0,14,18.629285714285707,30.0,IRBESARTAN
3095,173074000.0,14,186.145,175.0,CEFTIN SUS 125/5ML
13976,52544025928.0,14,31.79071428571429,60.0,NORINYL TAB 1/35
16296,60846080401.0,14,19.973571428571425,51.42857142857143,UNITHROID TAB 88MCG
16327,61314001805.0,14,41.723571428571425,5.0,KETOROLAC SOL 0.4%
1126,74706911.0,14,35.387857142857136,35.714285714285715,SYNTHROID TAB 150MCG
13862,52343005290.0,14,7.827857142857143,23.142857142857142,VALACYCLOVIR TAB 1GM
11426,43547035110.0,14,2.2449999999999997,30.714285714285715,LISINOPRIL TAB 2.5MG
13857,52343003899.0,14,1.687142857142857,30.0,OLANZAPINE TAB 2.5MG
16341,61314022405.0,14,37.621428571428574,5.0,TIMOLOL MALEATE
1651,93205605.0,14,139.9214285714286,62.142857142857146,TOLTERODINE TAB 1MG
19065,68001024400.0,14,61.202857142857134,188.57142857142858,ZONISAMIDE 100 MG CAPSULE
5906,591038501.0,14,11.539999999999997,28.428571428571427,HYDROCODONE-ACETAMINOPHEN
5978,591078005.0,14,34.269285714285715,125.57142857142857,SUCRALFATE TAB 1GM
5933,591045301.0,14,41.17,64.28571428571429,GUANFACINE HCL
19032,68001021406.0,14,11.811428571428573,38.57142857142857,LOVASTATIN
6980,642007630.0,14,78.64500000000001,60.0,VITAFOL-OB PAK +DHA
797,54430129.0,14,5.753571428571427,75.0,FUROSEMIDE TAB 80MG
8308,8627001301.0,14,898.3407142857143,1.0,G4 PLATINUM KIT TRANSMIT
2112,93733506.0,14,75.82857142857142,75.0,TOPIRAMATE CAP 15MG
18548,66993059702.0,14,125.17499999999998,34.714285714285715,AMPHET/DEXTR CAP 20MG ER
5986,591079510.0,14,8.862142857142858,71.78571428571429,DICYCLOMINE HCL
7784,904041161.0,14,8.885,85.71428571428571,PROPRANOLOL TAB 10MG
7614,781607761.0,14,41.84928571428571,68.57142857142857,CEFDINIR SUS 125/5ML
16208,60505530705.0,14,41.58642857142856,23.214285714285715,ACYCLOVIR
3947,378014589.0,14,53.43500000000001,47.142857142857146,DOXYCYCL HYC CAP 50MG
19059,68001024100.0,14,6.504285714285714,87.85714285714286,FAMOTIDINE 40 MG TABLET
14003,52544069119.0,14,128.405,55.714285714285715,MATZIM LA TAB 180MG/24
8263,8396901634.0,14,16.071428571428573,89.28571428571429,RELION PEN MIS 31GX8MM
6032,591215822.0,14,30.372857142857146,241.07142857142858,AMMONIUM LAC LOT 12%
13841,52343002599.0,14,5.251428571428572,48.214285714285715,SIMVASTATIN TAB 80MG
13838,52343002499.0,14,5.5128571428571425,45.0,SIMVASTATIN TAB 40MG
13837,52343002445.0,14,5.339999999999999,40.714285714285715,SIMVASTATIN TAB 40MG
3713,245021211.0,14,102.01285714285713,97.14285714285714,MIDODRINE TAB 5MG
1308,85051704.0,14,1028.8428571428572,300.0,DIPROLENE AF CRE 0.05%
16498,61958200201.0,14,2123.473571428571,38.57142857142857,DESCOVY TAB 200/25
11520,43598050930.0,14,456.0857142857143,94.28571428571429,ESOMEPRA MAG CAP 20MG DR
3732,258400060.0,14,250.35785714285723,237.85714285714286,ACAMPRO CAL TAB 333MG
19383,68180039201.0,14,108.84142857142857,128.57142857142858,CIPROFLOXACIN
10673,38779094407.0,14,16631.359999999997,4.571428571428571,ALPROSTADIL
10681,38779150200.0,14,124.05214285714285,7.857142857142857,Multi-Ingredient Compound
6242,591369960.0,14,49.42714285714287,30.0,LEVETIRACETA TAB 750MG ER
17479,64720012610.0,14,93.38928571428572,15.785714285714286,METAXALONE TAB 400MG
16554,62037086620.0,14,1509.224285714286,20.142857142857142,ENOXAPARIN INJ 150MG/ML
16564,62175011437.0,14,47.478571428571435,64.28571428571429,OMEPRAZOLE CAP 10MG
13499,51862006405.0,14,5.985714285714285,39.42857142857143,DIAZEPAM
19333,68180028501.0,14,389.87428571428575,29.714285714285715,RIFABUTIN CAP 150MG
1603,93106506.0,14,48.308571428571426,49.285714285714285,NIZATIDINE
19290,68180018203.0,14,79.71500000000002,121.42857142857143,CEFADROXIL SUS 500/5ML
11480,43598021085.0,14,24.24071428571429,91.07142857142857,SSD CRE 1%
1303,78077720.0,14,434.2771428571428,68.57142857142857,ENTRESTO 49 MG-51 MG TABLET
11543,44087108001.0,14,5117.480714285715,6.785714285714286,SAIZEN INJ 8.8MG
6293,591505201.0,14,4.931428571428571,92.85714285714286,PREDNISONE TAB 5MG
18427,66621400001.0,14,2617.2771428571427,360.0,CYSTADANE POW
19575,68308011501.0,14,681.4871428571427,112.0,METHAMPHETAM TAB 5MG
6118,591278419.0,14,22.639285714285712,30.0,IRBESARTAN
6122,591280560.0,14,75.3892857142857,21.857142857142858,CLARITHROMYC TAB 500MG ER
12844,50458059060.0,14,29.340714285714284,55.57142857142857,RISPERIDONE TAB 0.25MG
1153,75062040.0,14,894.2564285714287,10.785714285714286,LOVENOX INJ 40/0.4ML
19560,68220008630.0,14,128.29571428571424,45.0,PREFERAOB CAP ONE
3827,310196930.0,14,360.5271428571428,38.57142857142857,MOVANTIK TAB 12.5MG
16396,61442011205.0,14,31.79785714285714,49.57142857142857,ACYCLOVIR
19529,68180079902.0,14,19.525714285714283,109.28571428571429,POTASSIUM CL ER 10 MEQ CAPSULE
3799,310027460.0,14,537.8292857142857,36.42857142857143,SEROQUEL
17456,64679094205.0,14,18.287142857142857,53.57142857142857,LISINOPRIL TAB 40MG
16426,61442032301.0,14,14.862142857142855,124.28571428571429,CLONIDINE TAB 0.3MG
13751,51991063501.0,14,14.237857142857148,62.142857142857146,FEROCON CAP
1234,78043405.0,14,275.75571428571436,29.714285714285715,FOCALIN XR CAP 40MG
13745,51991057633.0,14,37.230714285714285,42.857142857142854,VINATE CARE
766,54350547.0,14,10.605714285714285,47.5,LIDOCAINE HCL
864,62020403.0,14,377.6142857142856,45.0,RETIN-A MICR GEL 0.04%
19910,68462015811.0,14,47.479285714285716,15.785714285714286,ONDANSETRON TAB 8MG ODT
20070,68462039701.0,14,22.44928571428572,49.285714285714285,OMEPRAZOLE
4228,378174389.0,14,80.48571428571427,10.285714285714286,CIPROFLOXACN TAB 500MG ER
16002,60505132101.0,14,112.86642857142854,115.71428571428571,MIDODRINE TAB 5MG
492,37067896.0,14,1823.578571428571,960.0,GASTROCROM CON 100/5ML
16003,60505132305.0,14,65.55499999999999,23.571428571428573,Pravastatin Sodium
17642,64980050924.0,14,61.68,145.57142857142858,DEXAMETHASONE
9999,24470090108.0,14,49.84285714285714,227.0,BP WASH
11794,45802087305.0,14,27.997142857142855,72.0,NICOTINE POL LOZ 4MG MINT
5677,555076602.0,14,465.28857142857134,102.78571428571429,ADDERALL TAB 15MG
11857,45963043864.0,14,23.869999999999994,1051.5,ENULOSE SOL 10GM/15
6540,603233721.0,14,10.712857142857143,32.642857142857146,ACETAMINOPHEN-CODEINE
13274,51672128201.0,14,7.919285714285712,27.857142857142858,TRIAMCINOLONE ACETONIDE
2445,115821103.0,14,56.75357142857142,44.785714285714285,TAMSULOSIN CAP 0.4MG
8504,10702002901.0,14,25.29571428571429,30.0,PHENTERMINE CAP 37.5MG
11790,45802081841.0,14,90.83857142857141,414.0,SALICYLIC AC LOT 6%
18978,68001015504.0,14,115.96428571428571,68.57142857142857,ANASTROZOLE TAB 1MG
20102,68462050165.0,14,399.70142857142855,81.42857142857143,CALCIPOTRIEN CRE 0.005%
462,25273231.0,14,525.9992857142857,171.42857142857142,NORPACE CAP 100MG CR
12907,50532011310.0,14,34.40071428571428,65.71428571428571,HYOSCYAMINE SUB 0.125MG
6553,603240732.0,14,66.5142857142857,180.0,BACLOFEN TAB 20MG
13538,51862034590.0,14,472.43785714285707,139.28571428571428,DEXTROAMPHET CAP 10MG ER
15963,60505026301.0,14,25.73142857142858,12.642857142857142,Benazepril-Hydrochlorothiazide
15925,60505016401.0,14,30.92571428571429,42.857142857142854,FLUVOXAMINE MALEATE
7640,781706730.0,14,22.389999999999993,30.0,MOMETASONE FUROATE
13259,51672127302.0,14,88.66642857142857,41.42857142857143,FLUOCINONIDE SOL 0.05%
2931,169706521.0,14,344.26142857142855,1.7857142857142858,GLUCAGEN
17294,64380072306.0,14,42.31928571428572,119.71428571428571,CALCITRIOL
20152,68645035059.0,14,3.170000000000001,60.0,CARVEDILOL TAB 6.25MG
13252,51672127101.0,14,79.31142857142858,27.857142857142858,DESOXIMETASONE
11835,45861006301.0,14,1075.4285714285713,192.85714285714286,DICLOFENAC GEL 3%
429,24580090.0,14,248.36214285714283,85.71428571428571,XYZAL TAB 5MG
6586,603295028.0,14,79.45928571428567,91.07142857142857,CLONAZEPAM
11789,45802080601.0,14,90.31857142857145,400.0,SALICYLIC AC CRE 6%
2891,169008281.0,14,490.90357142857147,100.71428571428571,PRANDIN TAB 1MG
515,46110091.0,14,214.2235714285714,77.14285714285714,PREMARIN
628,54010725.0,14,36.128571428571426,64.28571428571429,RAMIPRIL CAP 2.5MG
10192,29300016910.0,14,13.325,36.857142857142854,TIZANIDINE TAB 4MG
14118,53489047801.0,14,14.128571428571428,84.28571428571429,SULINDAC TAB 150MG
18945,68001011807.0,14,47.018571428571434,183.42857142857142,LEVETIRACETA TAB 750MG
12879,50458093020.0,14,190.3992857142857,6.0,LEVAQUIN
16112,60505311403.0,14,325.77642857142854,33.714285714285715,OLANZAPINE TAB 15MG
16025,60505253006.0,14,133.15857142857143,32.785714285714285,ZIPRASIDONE CAP 60MG
10142,29033001305.0,14,50.684999999999995,41.785714285714285,PIROXICAM CAP 20MG
14171,53746018910.0,14,13.782142857142857,33.857142857142854,NAPROXEN
4099,378075501.0,14,79.29214285714285,51.42857142857143,FEXOFENADINE HCL
10122,27808003603.0,14,9.700000000000001,22.928571428571427,HYDROCO/APAP TAB 7.5-325
16893,63304024001.0,14,88.68857142857142,65.35714285714286,CALCITRIOL CAP 0.5MCG
5849,574202007.0,14,154.46214285714285,1210.7142857142858,COLOCORT ENE 100MG
8511,10702006601.0,14,122.9807142857143,57.857142857142854,DEXTROAMPHET TAB 10MG
12458,49908016790.0,14,33.760000000000005,88.0,FORMALDEHYDE SOL 10%
10055,24979001012.0,14,85.365,63.42857142857143,NIFEDIPINE TAB 60MG ER
14252,53885042101.0,14,15.565714285714282,1.0,ONETOUCH KIT ULT MINI
18997,68001018400.0,14,24.54714285714286,64.21428571428571,QUETIAPINE TAB 100MG
16078,60505274205.0,14,19.099285714285713,31.071428571428573,VERAPAMIL ER
11384,43547029009.0,14,62.46357142857143,49.42857142857143,BUPROPION TAB 200MG ER
11351,43547026550.0,13,2.236923076923077,33.53846153846154,GABAPENTIN CAP 100MG
17404,64679072503.0,13,118.44692307692308,115.38461538461539,DIVALPROEX SODIUM ER
2052,93723856.0,13,143.7069230769231,55.38461538461539,IRBESARTAN-HYDROCHLOROTHIAZIDE
12179,49502090130.0,13,2271.701538461539,66.92307692307692,EMSAM DIS 9MG/24HR
7149,781151601.0,13,43.49615384615385,94.61538461538461,POT CHLORIDE TAB 8MEQ SR
17360,64679031401.0,13,66.4953846153846,90.0,CLOPIDOGREL
18128,65862019805.0,13,22.08615384615384,270.0,GABAPENTIN CAP 100MG
2202,93749306.0,13,101.33230769230772,75.84615384615384,LEVETIRACETA TAB 1000MG
17919,65628008003.0,13,69.51,156.15384615384616,LANSOPRAZOLE SUS 3MG/ML
2692,143992001.0,13,16.87153846153846,126.92307692307692,GLYBURID MCR TAB 6MG
2713,143998501.0,13,58.04,37.15384615384615,CEFACLOR
17713,65162032209.0,13,410.21153846153845,62.30769230769231,NIACIN ER
17967,65702059110.0,13,53.06923076923077,56.92307692307692,ACCU-CHEK TES AVIVA PL
18700,67405065105.0,13,108.99538461538462,43.46153846153846,DOXYCYCL HYC CAP 100MG
2023,93718201.0,13,38.0076923076923,8.692307692307692,OFLOXACIN TAB 400MG
2647,143971310.0,13,5.036923076923076,57.69230769230769,LISINOPRIL TAB 20MG
6870,603580132.0,13,30.786153846153848,161.53846153846155,SULFAZINE TAB 500MG
12234,49884009101.0,13,102.62000000000003,70.53846153846153,DOXYCYC MONO TAB 50MG
11864,45963050002.0,13,24.626153846153848,32.76923076923077,FINASTERIDE TAB 5MG
2049,93723106.0,13,63.18076923076923,78.46153846153847,CILOSTAZOL
12806,50458029515.0,13,1192.4046153846155,646.1538461538462,SPORANOX
7870,904585560.0,13,13.24846153846154,55.07692307692308,IBUPROFEN
12202,49808012335.0,13,65.93384615384615,3.076923076923077,PODOFILOX SOL 0.5%
2561,143125401.0,13,59.71230769230769,153.69230769230768,HYDROCORT TAB 20MG
2245,93779606.0,13,57.080000000000005,30.0,LEVETIRACETA TAB 750MG ER
11771,45802063733.0,13,453.4323076923077,100.0,CLOBETASOL AER 0.05%
18058,65862008701.0,13,48.64307692307694,39.23076923076923,BISOPROLOL FUMARATE
12586,50383002505.0,13,205.69384615384618,10.76923076923077,OFLOXACIN
6979,642007530.0,13,120.54846153846152,78.46153846153847,SELECT-OB + DHA PACK
7501,781545101.0,13,140.65769230769226,44.61538461538461,GUANFACINE TAB 1MG ER
11701,45802023701.0,13,46.80769230769231,152.3846153846154,SALICYLIC AC SHA 6%
12576,50265019930.0,13,120.85923076923078,30.0,PRENA1
12884,50474030001.0,13,100.6823076923077,41.53846153846154,THEO-24 CAP 300MG CR
18283,65862059801.0,13,55.899230769230776,30.0,TAMSULOSIN CAP 0.4MG
7290,781268701.0,13,151.1976923076923,30.076923076923077,DEXMETHYLPH CAP 30MG ER
2815,168026315.0,13,32.847692307692306,24.23076923076923,ALCLOMETASONE DIPRO 0.05% CRM
12017,47335095618.0,13,84.42923076923077,72.92307692307692,ALFUZOSIN TAB 10MG
6782,603498228.0,13,215.25923076923073,73.76923076923077,OXYCOD/APAP TAB 10-325MG
11668,45802012464.0,13,84.97923076923077,28.0,HC PRAMOXINE CRE 2.5-1%
18233,65862052799.0,13,58.28692307692309,51.0,VENLAFAXINE HCL ER
17791,65162068988.0,13,566.6061538461538,259.0769230769231,NITROFURANTOIN
11557,44087900506.0,13,4027.5507692307688,30.384615384615383,GONAL-F RFF INJ 75UNIT
6902,603634302.0,13,58.1976923076923,34.61538461538461,VALSARTAN
6800,603516521.0,13,20.832307692307687,64.3076923076923,PHENOBARB TAB 16.2MG
6896,603624021.0,13,13.17923076923077,199.84615384615384,TRIHEXYPHEN TAB 2MG
3102,173075500.0,13,664.6361538461539,57.69230769230769,LAMICTAL XR TAB 50MG
2560,143124110.0,13,28.763846153846153,30.0,DIGOXIN
2358,115123401.0,13,642.6238461538459,58.15384615384615,OXYMORPHONE TAB 40MG ER
11927,47335038188.0,13,315.9984615384615,55.38461538461539,DULOXETINE CAP 20MG
17657,65162000750.0,13,32.46846153846154,51.92307692307692,AMLODIPINE TAB 5MG
2174,93743601.0,13,6.086153846153845,32.30769230769231,RAMIPRIL CAP 2.5MG
2934,169770321.0,13,5495.1484615384625,5.3076923076923075,NORDITROPIN INJ 30/3ML
17815,65162076110.0,13,11.37076923076923,100.0,WARFARIN SODIUM 1 MG TABLET
11563,44183032031.0,13,45.87076923076924,30.0,MACNATAL CN DHA
12911,50742010101.0,13,1.8115384615384618,71.53846153846153,ATENOLOL TAB 25MG
7143,781149669.0,13,12.463846153846156,8.538461538461538,AZITHROMYCIN
11261,43386014007.0,13,135.8223076923077,6.461538461538462,METHYLERGONOVINE MALEATE
10460,33342004410.0,13,15.139230769230771,90.0,LOSARTAN POT TAB 25MG
19888,68462011010.0,13,74.4946153846154,37.38461538461539,TOPIRAMATE TAB 200MG
16183,60505375909.0,13,209.53615384615372,57.69230769230769,CANDESA/HCTZ TAB 32-12.5
10215,30698006701.0,13,27.496153846153845,34.0,LASIX
19868,68382090401.0,13,140.09153846153848,76.0,MORPHINE SULFATE ER
3996,378024393.0,13,17.410769230769226,34.61538461538461,SPIRONOLACTONE
784,54414623.0,13,119.06,142.0,CLOTRIMAZOLE
